Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA,AAPL,NVDA
Date,,,,,,,,,,
2019-01-30,39.363929748535156,3.4067914485931396,39.57831580914225,3.4211733230985906,38.16812281650188,3.259748091328944,38.88751304961188,3.3393448863930435,244439200,974228000
2019-01-31,39.64738464355469,3.564497232437134,40.257197227088255,3.6002042092604825,39.199551937310474,3.381746893710284,39.568775479069075,3.4035678896795183,162958400,842852000
2019-02-01,39.66645812988281,3.5887978076934814,40.252448674857014,3.639878685712151,39.525912431496046,3.5354855243732053,39.771270392501606,3.5830946705952567,130672400,625048000
2019-02-04,40.793174743652344,3.6991422176361084,40.89084102706236,3.7363368759887856,39.84748742377698,3.5825985921983188,39.87845566846077,3.6046674165148307,125982000,528592000
2019-02-05,41.49111557006836,3.7182345390319824,41.705505198302404,3.7549332943885907,41.05519762567575,3.677320330176821,41.17668253733617,3.7110434852096166,144406400,542424000
2019-02-06,41.50541305541992,3.7938640117645264,41.82223051192853,3.8583349594186753,41.17430368331649,3.7460068132481914,41.60307569024123,3.7514618835650526,112958400,702464000
2019-02-07,40.71931838989258,3.6554996967315674,41.4339431320535,3.7497264189078314,40.57639198755263,3.612601907792327,41.067100395606694,3.747494777566621,126966800,637120000
2019-02-08,40.76717758178711,3.674097776412964,40.82698507064589,3.6847600905958267,40.2911086563418,3.5739198389192794,40.42747148311235,3.5883017135125006,95280000,461604000
2019-02-11,40.53272247314453,3.6314477920532227,40.95855507730513,3.684264178044045,40.48966284090692,3.583094452872304,40.920277415076946,3.629959873305386,83973600,495180000
2019-02-12,40.881988525390625,3.7484865188598633,40.90830395465062,3.764108481009168,40.59730442258464,3.655499651139106,40.69299855187452,3.6698817600081273,89134000,591060000
2019-02-13,40.7121467590332,3.790888786315918,41.26237631491163,3.8640384771434837,40.64994829285385,3.7643564454130916,41.00161657355029,3.777994595509776,89960800,605372000
2019-02-14,40.860469818115234,3.8318030834198,40.97051353375331,3.8600711722964594,40.52076378013357,3.746750988006149,40.599710089365466,3.789897080627852,87342800,827264000
2019-02-15,40.76956558227539,3.9014816284179688,41.0757796107842,4.063402517766154,40.609281961912124,3.8786688449629603,40.968126868792055,4.040589970789013,98507200,1516748000
2019-02-19,40.891563415527344,3.8841235637664795,41.013572995865594,3.9647123761538743,40.54707543963872,3.8717255032248925,40.59970630755749,3.890818724559441,75891200,551892000
2019-02-20,41.154727935791016,3.9314842224121094,41.46333661496224,3.998682702077614,40.90593039437642,3.90222458682318,40.953775654222376,3.9133827921659288,104457600,540988000
2019-02-21,40.922672271728516,3.862550735473633,41.23606290385882,3.9686796309901333,40.74085883448169,3.8479207966380438,41.09970373851349,3.944131338056296,68998800,448548000
2019-02-22,41.37959671020508,3.947354793548584,41.38677331528308,3.966200186710098,40.99922203963624,3.9007374411830313,41.04706729027582,3.9143755919937884,75652800,401740000
2019-02-25,41.6810188293457,3.9349565505981445,42.07335566637891,4.098365341588388,41.614034758415016,3.9262775772704654,41.66427463679207,4.030919022939467,87493600,656020000
2019-02-26,41.7049560546875,3.8955304622650146,41.937009389498,3.9862857028314913,41.42744844702722,3.862055127908238,41.55663465937493,3.930245650095509,68280800,488464000
2019-02-27,41.834136962890625,3.853624105453491,41.86523802210766,3.9076803404277367,41.3221850553775,3.796592033230227,41.43701805078238,3.8811482352284252,111341600,500256000
2019-02-28,41.42265701293945,3.829049825668335,41.843703986261865,3.86975811967197,41.367635156328895,3.80671017670419,41.702559216958875,3.84741823398628,112861600,324944000
2019-03-01,41.858062744140625,3.883411169052124,41.90112238101423,3.9256084507519478,41.36046403267698,3.8206112966087065,41.692993502073456,3.8789430489105072,103544800,357188000
2019-03-04,42.06858825683594,3.8916015625,42.52312370265589,3.9447206931720027,41.6188347817674,3.835007122853218,42.03031058866854,3.921884402627216,109744800,409992000
2019-03-05,41.99202346801758,3.885148763656616,42.10446181147463,3.923374567696612,41.75518455619896,3.8216041641193343,42.09010860173263,3.875964439002518,78949600,362924000
2019-03-06,41.75040817260742,3.7741940021514893,41.98246149544059,3.8846520874913177,41.611654375939004,3.7714636552360177,41.78629120176347,3.8762127257882253,83241600,403524000
2019-03-07,41.26716232299805,3.7049403190612793,41.731268964485146,3.7602936395345803,41.1523329803737,3.6587713229892525,41.59490615420206,3.7506129099508363,99185600,450104000
2019-03-08,41.36524963378906,3.739194631576538,41.40352730012009,3.7498681708144153,40.549474665610056,3.5942336754772803,40.745644967787186,3.6155807539530342,95997600,422416000
2019-03-11,42.79823303222656,3.9998252391815186,42.85086390887419,4.02266129048305,41.9489697007088,3.715612651446258,41.982461744906466,3.762774679277292,128044000,859728000
2019-03-12,43.27909469604492,4.0340800285339355,43.700138128602354,4.0804968597789495,42.91067849849249,3.951422314497766,43.0613945475239,4.027626052712269,129870400,579576000
2019-03-13,43.47047805786133,4.185494422912598,43.85085282185103,4.214784452798531,43.281484343433554,4.064114505153796,43.59966063135158,4.071561291435047,124130000,768900000
2019-03-14,43.95371627807617,4.10953950881958,44.04223383897426,4.206593932851146,43.673817683619376,4.101844637412754,43.99438493022536,4.194679262708762,94318000,519384000
2019-03-15,44.52547073364258,4.215033531188965,44.814940537743325,4.257727213524288,43.956106016627054,4.149254761185275,44.221651369018744,4.152729833857256,156171600,661484000
2019-03-18,44.980010986328125,4.193685531616211,45.06852488941189,4.300420424161158,44.44652563165641,4.16662920880807,44.4489202671077,4.246556336140491,104879200,486992000
2019-03-19,44.62355041503906,4.361482620239258,45.212057541699544,4.4059143061900965,44.47762003833095,4.271378827474151,45.0589505604286,4.288257546635277,126585600,854972000
2019-03-20,45.01350402832031,4.3289666175842285,45.33168026989481,4.443892571839304,44.19294347892103,4.294215417896174,44.551788370121876,4.390525114567102,124140800,719148000
2019-03-21,46.671356201171875,4.565768718719482,46.96800256515374,4.592080321323037,45.40822273253663,4.347086751867949,45.45846261326613,4.352051276652491,204136800,824312000
2019-03-22,45.70487594604492,4.4059157371521,47.29336243407434,4.587116665110008,45.64028284695774,4.392015443877875,46.731170674231585,4.538465638650219,169630800,747644000
2019-03-25,45.15226745605469,4.3135762214660645,45.9273702501616,4.429494968417297,44.64031544808095,4.2473012939946,45.814931868238226,4.36520613460403,175381200,525212000
2019-03-26,44.68574905395508,4.3902764320373535,46.14266184225436,4.511407788978834,44.15705304708854,4.333930078227208,45.85080108764559,4.455309992781661,199202000,703508000
2019-03-27,45.08766174316406,4.381093502044678,45.396266723051546,4.462261555043418,44.628340750814054,4.311592036941523,45.154645826401016,4.4158447080394785,119393600,474372000
2019-03-28,45.14746856689453,4.399707794189453,45.3484208136936,4.4654860652754484,44.862784392083164,4.34658844096706,45.202490423679315,4.4071541050638166,83121600,480264000
2019-03-29,45.441715240478516,4.457047462463379,45.472816293174226,4.481373440600339,45.104400231628766,4.416091323215524,45.41300882282604,4.466479868652878,94256000,456896000
2019-04-01,45.750328063964844,4.524564743041992,45.855586155213935,4.5548475884213175,45.066130393873266,4.477154617603219,45.84601856523079,4.548890253033545,111448000,483824000
2019-04-02,46.41539001464844,4.542436599731445,46.52065176331116,4.586868297366812,45.704876861533926,4.505700247903824,45.71444445215832,4.548642493225226,91062800,440920000
2019-04-03,46.73357009887695,4.6819353103637695,47.00868306890755,4.7410120098034065,46.207261312169265,4.587115079636563,46.23118576624114,4.592079603645218,93087200,783504000
2019-04-04,46.81489562988281,4.672999858856201,46.97757019551534,4.715445453053756,46.204858708044306,4.6101999989258635,46.599586548456024,4.666545882524109,76457200,457376000
2019-04-05,47.1282958984375,4.739770889282227,47.152220351422955,4.757146724218757,46.872318122857415,4.679701850039642,46.99671870773554,4.7161901091758605,74106400,481744000
2019-04-08,47.869903564453125,4.760622024536133,47.90100096863392,4.785692257812176,46.97039682086633,4.685162767072555,46.989535650555254,4.709240190136148,103526800,424192000
2019-04-09,47.72636032104492,4.697821617126465,48.52778186677969,4.738281587605998,47.66176723234471,4.6556241106160865,47.922530571779554,4.7271116454872795,143072800,439972000
2019-04-10,47.99431228637695,4.76831579208374,48.02302236315101,4.794130747969391,47.41059061354983,4.692608933872854,47.53020559075672,4.697076815960168,86781200,444772000
2019-04-11,47.594791412353516,4.754416465759277,48.08521347387526,4.802323231055334,47.47278546841466,4.705020721761634,48.04933044635173,4.770799019021911,83603200,374600000
2019-04-12,47.57564926147461,4.7164387702941895,47.87947225795818,4.797110642459718,46.93930049885014,4.707751088484751,47.65459556687704,4.793138927871197,111042800,471708000
2019-04-15,47.661781311035156,4.584632873535156,47.8101063603956,4.713707658675669,47.36992048371341,4.544917627867779,47.506283305653916,4.708743134606479,70146400,440092000
2019-04-16,47.666568756103516,4.671759128570557,48.17373509495432,4.690623944886726,47.501499502326,4.591087727512457,47.71680865304602,4.623852835126191,102785600,394964000
2019-04-17,48.59477233886719,4.648922443389893,48.654579815816376,4.727608213195243,47.513452133525476,4.626582557265215,47.73593419560427,4.706757779063704,115627200,351004000
2019-04-18,48.76940155029297,4.624350070953369,48.838776606586286,4.689632217031261,48.44883439988165,4.5965494819413175,48.59237013197898,4.655626207035201,96783200,380988000
2019-04-22,48.9296875,4.678212642669678,49.027772627759255,4.69385046883139,48.40577347407819,4.569244027924534,48.52299743045083,4.600767764441382,77758000,279936000
2019-04-23,49.63542556762695,4.732820510864258,49.70001867175577,4.76409663345037,48.77898196787563,4.6816872390750355,48.90577354056907,4.6913677295083955,93292000,346856000
2019-04-24,49.55887222290039,4.745231628417969,49.87465382624778,4.785939682174755,49.53255678509153,4.682431775068251,49.60671747790951,4.743245534823774,70162400,318204000
2019-04-25,49.10911560058594,4.639490127563477,49.70240475489666,4.7273602217936554,49.07083793892493,4.559811546013233,49.47992269091466,4.705020335230517,74172800,499296000
2019-04-26,48.87466812133789,4.420559406280518,49.04212831722745,4.490061324864115,48.35314505372925,4.301661750123045,49.01820386766102,4.485592969011008,74596400,868988000
2019-04-29,48.948829650878906,4.4513397216796875,49.27418245867232,4.479140304941098,48.769407227103684,4.356270911723266,48.89858976606408,4.428503190112689,88818800,391920000
2019-04-30,48.00626754760742,4.492792129516602,48.65936420628047,4.51835853225463,47.63306945693711,4.399957505815495,48.57802690966953,4.419070405179102,186139600,362920000
2019-05-01,50.36268997192383,4.479635715484619,51.508599823440306,4.587363419453926,50.05408129298352,4.4793871578858395,50.20958295031571,4.545165914269892,259309200,354280000
2019-05-02,50.03493881225586,4.547152996063232,50.87224357416548,4.588853872897308,49.790926909900726,4.446127319368874,50.20000804937549,4.489317648502222,127985200,394684000
2019-05-03,50.65693283081055,4.542685508728027,50.67846264636448,4.565521569906589,50.29330234990099,4.481126525050928,50.45119496468051,4.555592991746461,83569600,336824000
2019-05-06,49.87466812133789,4.464248180389404,49.96079106518248,4.476410938229228,48.683303773454405,4.319038865702973,48.87229386253447,4.356271865500452,129772400,422176000
2019-05-07,48.53017807006836,4.296946048736572,49.62106583922841,4.415843712232229,48.04454166099368,4.248791202521124,49.252653396273296,4.415843712232229,155054800,555220000
2019-05-08,48.53975296020508,4.317051410675049,49.12347459298433,4.397226628713527,48.2646399916479,4.257478541617423,48.300523022204345,4.269393210117564,105358000,419168000
2019-05-09,48.018226623535156,4.224465847015381,48.24788528717731,4.257727598053425,47.04695379733987,4.1055686393655755,47.94167130208201,4.2480471052276485,139634400,660248000
2019-05-10,47.35301208496094,4.190459251403809,47.7540678155775,4.259216448720151,46.29394807282086,4.070816861078106,47.41064969242825,4.193686239704331,164834800,569500000
2019-05-13,44.60087966918945,3.9330549240112305,45.50384683187494,4.081490952751725,43.911646920796755,3.9171687756356715,45.07878186043574,4.058406337911871,229722400,656912000
2019-05-14,45.306922912597656,4.022165775299072,45.556678529738576,4.057413141460119,44.52643157045996,3.9340473598964554,44.76658275265618,3.9727695617697214,146118800,524880000
2019-05-15,45.84967041015625,3.961103916168213,46.048996362171025,3.9975921810163304,44.672930899784056,3.907240050385122,44.7329687046891,3.9665646096515164,106178800,502320000
2019-05-16,45.64793395996094,3.976245164871216,46.22189509870286,4.018939323421054,45.350145195668674,3.9131974475472107,45.60710870157197,3.9556430484306704,132125600,781088000
2019-05-17,45.388572692871094,3.8853960037231445,45.844858465816024,4.063618450101648,44.850632734358356,3.8459290769068963,44.89145799493417,3.93429557410295,131516400,1022068000
2019-05-20,43.96928405761719,3.76674747467041,44.27187692674311,3.8417101036971313,43.29445974538659,3.7419253211526033,44.07255098317471,3.786605102796016,154449200,572064000
2019-05-21,44.81221008300781,3.848907470703125,45.148420257456486,3.864793616984285,44.35592065835196,3.7888381946063903,44.48080029361121,3.827560631781428,113459200,361848000
2019-05-22,43.894840240478516,3.7779176235198975,44.59848522926416,3.8362493796897947,43.839606485233176,3.7669957617575585,44.346325712267024,3.8101863301420575,118994400,325868000
2019-05-23,43.14556121826172,3.656785249710083,43.356891761625974,3.715613399180335,42.70128007629141,3.5969640532761926,43.17918223637077,3.715613399180335,146118800,591844000
2019-05-24,42.979862213134766,3.6029212474823,43.741141106736286,3.710897050542356,42.89580782412961,3.5962191868060973,43.275247174479105,3.6756496843878907,94858800,357584000
2019-05-28,42.80213928222656,3.5577452182769775,43.368896153975726,3.653310187637295,42.72529281820786,3.5557593610655602,42.96784416529964,3.6205450823390795,111792800,428356000
2019-05-29,42.598018646240234,3.483527660369873,43.071116776934666,3.5450861624480963,42.26660883616166,3.4487766945269636,42.367471894790725,3.510087112380942,113924800,559800000
2019-05-30,42.81896209716797,3.456937551498413,43.042300966788524,3.5225425609214227,42.427514446574904,3.418667883671068,42.73490770668172,3.4867579887823474,84873600,394300000
2019-05-31,42.04326629638672,3.3662331104278564,42.74450725980642,3.4753263352677224,42.02405376341982,3.364493591022383,42.32183886336672,3.4079818131509665,108174400,389720000
2019-06-03,41.618194580078125,3.3244848251342773,42.727691708527075,3.4161826239045987,40.89053689656086,3.29516136099804,42.170542952018096,3.377415986199903,161584400,478644000
2019-06-04,43.1407585144043,3.5536060333251953,43.186387825636224,3.558824592791078,41.911185625871745,3.366482520793292,42.13212427525392,3.388599306671337,123872000,641836000
2019-06-05,43.837196350097656,3.510862350463867,44.425569693638934,3.6328777807087262,43.50098615185949,3.4745808122187323,44.25506073740765,3.627410618441743,119093600,511616000
2019-06-06,44.48080062866211,3.572988510131836,44.5408384220099,3.5975903862162792,43.743534767431555,3.5126020654707717,43.96687726418169,3.5150871609116434,90105200,408140000
2019-06-07,45.66474533081055,3.615731954574585,46.08981394469847,3.6500253786607537,44.612885656066055,3.559818479769986,44.790595183726715,3.578953434498923,122737600,348856000
2019-06-10,46.24831771850586,3.6885435581207275,46.9183379423231,3.7571306414737142,46.01777095823644,3.671893699820949,46.06340027173679,3.671893699820949,104883600,402780000
2019-06-11,46.783851623535156,3.7461957931518555,47.069632119136514,3.786204978790886,46.49327074262788,3.706683816221876,46.79585991563247,3.748432284375551,107731600,383872000
2019-06-12,46.63496017456055,3.633126735687256,47.06242899962698,3.708920495728351,46.442838489668404,3.6179680310773907,46.57732256976799,3.7027077564674094,73012800,358892000
2019-06-13,46.6253547668457,3.684318780899048,47.25935379850286,3.7027079211490617,46.49327453624691,3.6375998801476244,46.75743866186106,3.6552436812465916,86698400,308080000
2019-06-14,46.28673553466797,3.594359874725342,46.49086182041793,3.615482712929414,45.700766122555855,3.5496293397574727,46.00095507020215,3.5911294401018217,75046000,394428000
2019-06-17,46.56291961669922,3.6040518283843994,46.81988317946014,3.6410789481356645,46.14985922765215,3.569758171678047,46.325168591151744,3.5926205304850263,58676400,276040000
2019-06-18,47.657997131347656,3.7991278171539307,48.09987438779202,3.854544083123561,46.87990971552517,3.6544985959628518,47.08163581115205,3.665432686519494,106204000,581920000
2019-06-19,47.518714904785156,3.805091142654419,48.001421143050344,3.845845665409797,47.38423082437452,3.7789981143238776,47.95338797340395,3.834414605487586,84496800,331644000
2019-06-20,47.900550842285156,3.8294448852539062,48.17672320392499,3.9097116298928856,47.55713278618823,3.8150317564083283,48.11908560771141,3.8957954728017374,86056000,350168000
2019-06-21,47.73725509643555,3.7712953090667725,48.234369837830805,3.863738937587931,47.585958668286295,3.7648342016161487,47.742059146457436,3.814535174000518,191202400,434428000
2019-06-24,47.6892204284668,3.7936604022979736,48.06865972196954,3.823232473812125,47.59075756796462,3.7454505860944267,47.67961232946283,3.7926664587654617,72881600,282948000
2019-06-25,46.966373443603516,3.7643368244171143,47.852528321808336,3.8736786674971815,46.89912773419168,3.7616033612872335,47.653202379709434,3.798630482189459,84281200,311868000
2019-06-26,47.98220443725586,3.9576733112335205,48.267984915495376,4.018805584133966,47.39383480439476,3.878897709481397,47.494697855935286,3.89181992460043,104270000,584072000
2019-06-27,47.96780776977539,4.056328773498535,48.407284958301716,4.075463488609279,47.92698250060085,4.007373384590604,48.099888014109574,4.043406560517009,83598800,445440000
2019-06-28,47.530723571777344,4.081180095672607,47.910162895592705,4.1095096231126504,47.32179320695116,4.034461425431256,47.71323715885637,4.100314814720183,124442400,397668000
2019-07-01,48.4024772644043,4.129389762878418,49.10852241038683,4.322725781373977,48.186338976057606,4.0918654284592115,48.79152105324501,4.288432119239045,109012000,709756000
2019-07-02,48.68584442138672,4.031477928161621,48.78190708557651,4.133861679336552,48.356838499524564,4.018307348995678,48.36884679060028,4.1127386052180706,67740800,400228000
2019-07-03,49.08931350708008,4.044400215148926,49.09651775078318,4.060553098718158,48.676253100823125,3.984510978445289,48.81794144620673,4.054837331736692,45448000,246636000
2019-07-05,49.046077728271484,3.981778144836426,49.2502077106182,3.990475743367322,48.72667619789259,3.9184093852729576,48.83474716761523,3.9860027604062283,69062000,396552000
2019-07-08,48.03504943847656,3.9067304134368896,48.366455639849576,3.9410240788728146,47.64840581652729,3.8766616013134247,48.22476729541533,3.9221377261395127,101354400,329788000
2019-07-09,48.32802963256836,3.909214973449707,48.39286781929582,3.9372958942700698,47.744460301105185,3.8518105838267966,47.8381191241281,3.864484194058215,82312000,342860000
2019-07-10,48.805931091308594,3.977552890777588,48.9260067005133,4.0349570318668135,48.40487899629488,3.938786254698431,48.474524901707014,3.952702410114001,71588400,452076000
2019-07-11,48.450496673583984,4.13212251663208,49.08449559128622,4.172877042352044,48.44089223949852,4.013337504586905,48.82513189798768,4.050612991208622,80767200,682560000
2019-07-12,48.82273864746094,4.16517448425293,48.990843750978065,4.236246911086435,48.55857086735086,4.159955924232143,48.61860866606529,4.159955924232143,70380800,506392000
2019-07-15,49.281410217285156,4.156724452972412,49.4399071627486,4.202449173219055,48.99082576584121,4.128395403436278,49.01243848598417,4.186296761391783,67789600,289840000
2019-07-16,49.11091613769531,4.152003288269043,49.497559682715426,4.179090028099605,48.870764958537876,4.096338182271511,49.13252886435959,4.141814537164038,67467200,341444000
2019-07-17,48.834739685058594,4.21735954284668,49.252600356805964,4.224317621198795,48.81552715259427,4.124418954590809,49.00284476360155,4.153742420212878,56430000,348204000
2019-07-18,49.38949203491211,4.229039192199707,49.44232558710556,4.291910742011772,48.91879411475666,4.171137834037002,48.99084020087647,4.227796881279149,74162400,442192000
2019-07-19,48.6522216796875,4.185800552368164,49.59121357650386,4.273770974526839,48.59698793999707,4.1798364157825185,49.42070464387364,4.2673101030495335,83717200,344896000
2019-07-22,49.76412582397461,4.257368564605713,49.76652601648886,4.270290778044933,48.89717995224468,4.199715575878151,48.90678438671772,4.20717086308739,89111600,315940000
2019-07-23,50.153160095214844,4.3652191162109375,50.16997243289417,4.3672070031435135,49.78092511836153,4.280976127161239,50.0619051594633,4.296632277201752,73420800,428176000
2019-07-24,50.11234664916992,4.4397711753845215,50.22761819035757,4.445486944192416,49.75211987659433,4.332417671044391,49.872195467452855,4.408459815615925,59966400,366236000
2019-07-25,49.716102600097656,4.308560848236084,50.24923855886017,4.410944627427296,49.646456699814195,4.2852015136317405,50.165184172839865,4.398270779488137,55638400,392700000
2019-07-26,49.889007568359375,4.350557804107666,50.3669060724439,4.397276469423345,49.744915394257944,4.335647702705201,49.82656591618786,4.335647702705201,70475600,274160000
2019-07-29,50.35490036010742,4.344344615936279,50.585447117596885,4.360497499730886,50.057115226186674,4.2561258584134745,50.061919276080474,4.343350672530743,86693600,248160000
2019-07-30,50.13876724243164,4.359999656677246,50.47017707104218,4.37217629109456,49.785744685281244,4.283460337784983,50.13396319239506,4.2978737000269485,135742800,197772000
2019-07-31,51.16181182861328,4.192755699157715,53.16227183444902,4.329433062138919,50.74395107119599,4.150510037724738,51.97352408567287,4.328438645084017,277125600,359416000
2019-08-01,50.05471420288086,4.098326683044434,52.360167250633246,4.293650584510864,49.648861742078736,4.04614061476965,51.36834159535315,4.203195080422546,216071600,421212000
2019-08-02,48.995635986328125,4.0056352615356445,49.574397441418895,4.07496817454209,48.421674915597144,3.958171245257651,49.358262883931204,4.0056352615356445,163448400,428348000
2019-08-05,46.43083953857422,3.7471907138824463,47.70604202778089,3.8232328524617225,46.248325916636276,3.700223440938833,47.54754499544243,3.821990304427131,209572000,589156000
2019-08-06,47.309783935546875,3.7859561443328857,47.56674746508109,3.8674654258088395,46.59893480823304,3.7382435444880673,47.1440790298721,3.821989317051787,143299200,361272000
2019-08-07,47.799686431884766,3.824225902557373,47.92456606414611,3.836154171308951,46.54610071758241,3.7076776258509305,46.927940191771704,3.7250728202871906,133457600,372560000
2019-08-08,48.85395812988281,3.9328224658966064,48.87797471627512,3.9340650137381243,47.883748868949,3.824474806229006,48.07827075971028,3.881879189353222,108038000,309300000
2019-08-09,48.451377868652344,3.831432819366455,48.878057823779244,3.8952983079850005,48.041566775697305,3.7809865154195337,48.52610700164048,3.8918192688846447,98478800,341816000
2019-08-12,48.328433990478516,3.7635908126831055,48.70690564326223,3.831432302988528,48.00781893127482,3.7417224005769056,48.12111912807383,3.7792464865247264,89927600,279200000
2019-08-13,50.37506866455078,3.8779029846191406,51.139239954660816,3.9238763072998397,48.328437056271014,3.723085266313075,48.45861348049926,3.7621002736054847,188874000,351956000
2019-08-14,48.87565231323242,3.729297637939453,49.76517772068569,3.800866780355835,48.83708124858087,3.685561045125781,48.974489287024824,3.78968408704129,146189600,419880000
2019-08-15,48.63218307495117,3.6969916820526123,49.45179803046453,3.7680638445962185,48.133179543590074,3.662698266946066,49.04681285574201,3.7481835558694625,108909600,477200000
2019-08-16,49.77964782714844,3.96512770652771,49.938750732060946,4.014331222872721,49.13841758250568,3.8985285216837013,49.24448618578069,3.959909148173061,110481600,1007960000
2019-08-19,50.70773696899414,4.2439494132995605,51.281465917613836,4.259853932231015,50.63059484038089,4.0622933114203885,50.77282150188003,4.078446197746273,97654400,815112000
2019-08-20,50.71014404296875,4.171634674072266,51.43092560223709,4.23897920082287,50.700503116487184,4.150511598421298,50.835498157263025,4.238481992108456,107537200,463188000
2019-08-21,51.25977325439453,4.255131721496582,51.50324621130385,4.3102996129999775,51.00906868241241,4.216116714852491,51.34414700136294,4.237736525794346,86141600,427244000
2019-08-22,51.21638107299805,4.261344909667969,51.69368603628519,4.30731799688016,50.80416064220066,4.222081059715049,51.392356495109624,4.264823948981501,89014800,303488000
2019-08-23,48.8491325378418,4.0366973876953125,51.117542118657454,4.239228207190106,48.45378834228211,4.016817093841956,50.48595292357212,4.184805884992157,187272000,568056000
2019-08-26,49.7772331237793,4.111495494842529,49.945976938742,4.139576641095295,49.43251020046901,4.073226075508437,49.625361851143225,4.1154717415454485,104174400,318208000
2019-08-27,49.21555709838867,4.020791053771973,50.273826405538145,4.152497747845721,49.063685817402416,3.9914676014789507,50.10749189366548,4.149764286018969,103493200,290968000
2019-08-28,49.545806884765625,4.010345935821533,49.59160956235751,4.063080889532141,49.01305832980717,3.95512342610678,49.20108766430298,3.9944261467383586,63755200,255612000
2019-08-29,50.38471603393555,4.154123783111572,50.459448860983215,4.186461063402213,49.818218619908656,4.098403570446504,50.26177488719074,4.101886054084769,83962000,357976000
2019-08-30,50.31961441040039,4.166807651519775,50.731831083775106,4.2501390790024915,49.94837442702438,4.1486489279931495,50.66192426210318,4.200388930554371,84573600,290616000
2019-09-03,49.586788177490234,4.083725929260254,49.89534933100552,4.1270083467079335,49.23001503342677,4.060841180140799,49.762763598243694,4.093924763424366,80092000,296140000
2019-09-04,50.428104400634766,4.197902202606201,50.49801123909702,4.205364868679219,49.9773165623172,4.144420948547923,50.23525274929369,4.144420948547923,76752400,227728000
2019-09-05,51.414058685302734,4.471029758453369,51.58039320433175,4.477248409427587,50.9873749640987,4.298397312517976,51.10549748531893,4.300138553768863,95654800,695676000
