Price,Close,Close
Ticker,AAPL,NVDA
Date,,
2019-01-02,37.61785125732422,3.377779006958008
2019-01-03,33.87083053588867,3.173703908920288
2019-01-04,35.3167610168457,3.3770358562469482
2019-01-07,35.23815155029297,3.5558183193206787
2019-01-08,35.90990447998047,3.467294216156006
2019-01-09,36.51970672607422,3.5354855060577393
2019-01-10,36.636436462402344,3.6011955738067627
2019-01-11,36.276737213134766,3.6904633045196533
2019-01-14,35.73125076293945,3.7303857803344727
2019-01-15,36.46254348754883,3.716252088546753
2019-01-16,36.90798568725586,3.690711498260498
2019-01-17,37.127140045166016,3.762125015258789
2019-01-18,37.3558349609375,3.891315221786499
2019-01-22,36.51732635498047,3.6889748573303223
2019-01-23,36.665016174316406,3.7018699645996094
2019-01-24,36.3744010925293,3.913879871368408
2019-01-25,37.57974624633789,3.9711596965789795
2019-01-28,37.231956481933594,3.4221653938293457
2019-01-29,36.84604263305664,3.2632195949554443
2019-01-30,39.363929748535156,3.4067914485931396
2019-01-31,39.64738464355469,3.564497232437134
2019-02-01,39.66645812988281,3.5887978076934814
2019-02-04,40.793174743652344,3.6991422176361084
2019-02-05,41.49111557006836,3.7182345390319824
2019-02-06,41.50541305541992,3.7938640117645264
2019-02-07,40.71931838989258,3.6554996967315674
2019-02-08,40.76717758178711,3.674097776412964
2019-02-11,40.53272247314453,3.6314477920532227
2019-02-12,40.881988525390625,3.7484865188598633
2019-02-13,40.7121467590332,3.790888786315918
2019-02-14,40.860469818115234,3.8318030834198
2019-02-15,40.76956558227539,3.9014816284179688
2019-02-19,40.891563415527344,3.8841235637664795
2019-02-20,41.154727935791016,3.9314842224121094
2019-02-21,40.922672271728516,3.862550735473633
2019-02-22,41.37959671020508,3.947354793548584
2019-02-25,41.6810188293457,3.9349565505981445
2019-02-26,41.7049560546875,3.8955304622650146
2019-02-27,41.834136962890625,3.853624105453491
2019-02-28,41.42265701293945,3.829049825668335
2019-03-01,41.858062744140625,3.883411169052124
2019-03-04,42.06858825683594,3.8916015625
2019-03-05,41.99202346801758,3.885148763656616
2019-03-06,41.75040817260742,3.7741940021514893
2019-03-07,41.26716232299805,3.7049403190612793
2019-03-08,41.36524963378906,3.739194631576538
2019-03-11,42.79823303222656,3.9998252391815186
2019-03-12,43.27909469604492,4.0340800285339355
2019-03-13,43.47047805786133,4.185494422912598
2019-03-14,43.95371627807617,4.10953950881958
2019-03-15,44.52547073364258,4.215033531188965
2019-03-18,44.980010986328125,4.193685531616211
2019-03-19,44.62355041503906,4.361482620239258
2019-03-20,45.01350402832031,4.3289666175842285
2019-03-21,46.671356201171875,4.565768718719482
2019-03-22,45.70487594604492,4.4059157371521
2019-03-25,45.15226745605469,4.3135762214660645
2019-03-26,44.68574905395508,4.3902764320373535
2019-03-27,45.08766174316406,4.381093502044678
2019-03-28,45.14746856689453,4.399707794189453
2019-03-29,45.441715240478516,4.457047462463379
2019-04-01,45.750328063964844,4.524564743041992
2019-04-02,46.41539001464844,4.542436599731445
2019-04-03,46.73357009887695,4.6819353103637695
2019-04-04,46.81489562988281,4.672999858856201
2019-04-05,47.1282958984375,4.739770889282227
2019-04-08,47.869903564453125,4.760622024536133
2019-04-09,47.72636032104492,4.697821617126465
2019-04-10,47.99431228637695,4.76831579208374
2019-04-11,47.594791412353516,4.754416465759277
2019-04-12,47.57564926147461,4.7164387702941895
2019-04-15,47.661781311035156,4.584632873535156
2019-04-16,47.666568756103516,4.671759128570557
2019-04-17,48.59477233886719,4.648922443389893
2019-04-18,48.76940155029297,4.624350070953369
2019-04-22,48.9296875,4.678212642669678
2019-04-23,49.63542556762695,4.732820510864258
2019-04-24,49.55887222290039,4.745231628417969
2019-04-25,49.10911560058594,4.639490127563477
2019-04-26,48.87466812133789,4.420559406280518
2019-04-29,48.948829650878906,4.4513397216796875
2019-04-30,48.00626754760742,4.492792129516602
2019-05-01,50.36268997192383,4.479635715484619
2019-05-02,50.03493881225586,4.547152996063232
2019-05-03,50.65693283081055,4.542685508728027
2019-05-06,49.87466812133789,4.464248180389404
2019-05-07,48.53017807006836,4.296946048736572
2019-05-08,48.53975296020508,4.317051410675049
2019-05-09,48.018226623535156,4.224465847015381
2019-05-10,47.35301208496094,4.190459251403809
2019-05-13,44.60087966918945,3.9330549240112305
2019-05-14,45.306922912597656,4.022165775299072
2019-05-15,45.84967041015625,3.961103916168213
2019-05-16,45.64793395996094,3.976245164871216
2019-05-17,45.388572692871094,3.8853960037231445
2019-05-20,43.96928405761719,3.76674747467041
2019-05-21,44.81221008300781,3.848907470703125
2019-05-22,43.894840240478516,3.7779176235198975
2019-05-23,43.14556121826172,3.656785249710083
2019-05-24,42.979862213134766,3.6029212474823
2019-05-28,42.80213928222656,3.5577452182769775
2019-05-29,42.598018646240234,3.483527660369873
2019-05-30,42.81896209716797,3.456937551498413
2019-05-31,42.04326629638672,3.3662331104278564
2019-06-03,41.618194580078125,3.3244848251342773
2019-06-04,43.1407585144043,3.5536060333251953
2019-06-05,43.837196350097656,3.510862350463867
2019-06-06,44.48080062866211,3.572988510131836
2019-06-07,45.66474533081055,3.615731954574585
2019-06-10,46.24831771850586,3.6885435581207275
2019-06-11,46.783851623535156,3.7461957931518555
2019-06-12,46.63496017456055,3.633126735687256
2019-06-13,46.6253547668457,3.684318780899048
2019-06-14,46.28673553466797,3.594359874725342
2019-06-17,46.56291961669922,3.6040518283843994
2019-06-18,47.657997131347656,3.7991278171539307
2019-06-19,47.518714904785156,3.805091142654419
2019-06-20,47.900550842285156,3.8294448852539062
2019-06-21,47.73725509643555,3.7712953090667725
2019-06-24,47.6892204284668,3.7936604022979736
2019-06-25,46.966373443603516,3.7643368244171143
2019-06-26,47.98220443725586,3.9576733112335205
2019-06-27,47.96780776977539,4.056328773498535
2019-06-28,47.530723571777344,4.081180095672607
2019-07-01,48.4024772644043,4.129389762878418
2019-07-02,48.68584442138672,4.031477928161621
2019-07-03,49.08931350708008,4.044400215148926
2019-07-05,49.046077728271484,3.981778144836426
2019-07-08,48.03504943847656,3.9067304134368896
2019-07-09,48.32802963256836,3.909214973449707
2019-07-10,48.805931091308594,3.977552890777588
2019-07-11,48.450496673583984,4.13212251663208
2019-07-12,48.82273864746094,4.16517448425293
2019-07-15,49.281410217285156,4.156724452972412
2019-07-16,49.11091613769531,4.152003288269043
2019-07-17,48.834739685058594,4.21735954284668
2019-07-18,49.38949203491211,4.229039192199707
2019-07-19,48.6522216796875,4.185800552368164
2019-07-22,49.76412582397461,4.257368564605713
2019-07-23,50.153160095214844,4.3652191162109375
2019-07-24,50.11234664916992,4.4397711753845215
2019-07-25,49.716102600097656,4.308560848236084
2019-07-26,49.889007568359375,4.350557804107666
2019-07-29,50.35490036010742,4.344344615936279
2019-07-30,50.13876724243164,4.359999656677246
2019-07-31,51.16181182861328,4.192755699157715
2019-08-01,50.05471420288086,4.098326683044434
2019-08-02,48.995635986328125,4.0056352615356445
2019-08-05,46.43083953857422,3.7471907138824463
2019-08-06,47.309783935546875,3.7859561443328857
2019-08-07,47.799686431884766,3.824225902557373
2019-08-08,48.85395812988281,3.9328224658966064
2019-08-09,48.451377868652344,3.831432819366455
2019-08-12,48.328433990478516,3.7635908126831055
2019-08-13,50.37506866455078,3.8779029846191406
2019-08-14,48.87565231323242,3.729297637939453
2019-08-15,48.63218307495117,3.6969916820526123
2019-08-16,49.77964782714844,3.96512770652771
2019-08-19,50.70773696899414,4.2439494132995605
2019-08-20,50.71014404296875,4.171634674072266
2019-08-21,51.25977325439453,4.255131721496582
2019-08-22,51.21638107299805,4.261344909667969
2019-08-23,48.8491325378418,4.0366973876953125
2019-08-26,49.7772331237793,4.111495494842529
2019-08-27,49.21555709838867,4.020791053771973
2019-08-28,49.545806884765625,4.010345935821533
2019-08-29,50.38471603393555,4.154123783111572
2019-08-30,50.31961441040039,4.166807651519775
2019-09-03,49.586788177490234,4.083725929260254
2019-09-04,50.428104400634766,4.197902202606201
2019-09-05,51.414058685302734,4.471029758453369
2019-09-06,51.40922927856445,4.443916320800781
2019-09-09,51.628597259521484,4.489935874938965
2019-09-10,52.238487243652344,4.556600093841553
2019-09-11,53.8994140625,4.585206985473633
2019-09-12,53.77888488769531,4.583713054656982
2019-09-13,52.732666015625,4.525755882263184
2019-09-16,53.009891510009766,4.482721328735352
2019-09-17,53.20274353027344,4.504114627838135
2019-09-18,53.701751708984375,4.477000713348389
2019-09-19,53.265419006347656,4.4013800621032715
2019-09-20,52.486785888671875,4.295660495758057
2019-09-23,52.725440979003906,4.349142074584961
2019-09-24,52.474727630615234,4.291682243347168
2019-09-25,53.282291412353516,4.433469772338867
2019-09-26,53.00748825073242,4.411329746246338
2019-09-27,52.749542236328125,4.272528171539307
2019-09-30,53.991031646728516,4.329989910125732
2019-10-01,54.140480041503906,4.3282470703125
2019-10-02,52.78329086303711,4.304368019104004
2019-10-03,53.23167037963867,4.51008415222168
2019-10-04,54.72385025024414,4.52650260925293
2019-10-07,54.73591613769531,4.585206985473633
2019-10-08,54.09468078613281,4.408594131469727
2019-10-09,54.728675842285156,4.495159149169922
2019-10-10,55.46633529663086,4.552868366241455
2019-10-11,56.941646575927734,4.626498222351074
2019-10-14,56.859676361083984,4.6399312019348145
2019-10-15,56.727088928222656,4.884700298309326
2019-10-16,56.498077392578125,4.8309712409973145
2019-10-17,56.71745300292969,4.832961559295654
2019-10-18,56.98985290527344,4.7384352684021
2019-10-21,57.97820281982422,4.875746726989746
2019-10-22,57.84562683105469,4.865796089172363
2019-10-23,58.62185287475586,4.852861404418945
2019-10-24,58.718284606933594,4.896889686584473
2019-10-25,59.44146728515625,5.087930679321289
2019-10-28,60.036895751953125,5.143900394439697
2019-10-29,58.64836502075195,5.047633171081543
2019-10-30,58.64113998413086,5.04962158203125
2019-10-31,59.96697998046875,5.000370502471924
2019-11-01,61.66890335083008,5.039424419403076
2019-11-04,62.073883056640625,5.236185073852539
2019-11-05,61.98469543457031,5.214048385620117
2019-11-06,62.011199951171875,5.164793968200684
2019-11-07,62.72688674926758,5.182453632354736
2019-11-08,62.89857482910156,5.168524265289307
2019-11-11,63.39665222167969,5.1784749031066895
2019-11-12,63.33860778808594,5.214048385620117
2019-11-13,63.94551467895508,5.188174724578857
2019-11-14,63.50303649902344,5.2185235023498535
2019-11-15,64.25741577148438,5.0792236328125
2019-11-18,64.58140563964844,5.280462741851807
2019-11-19,64.38556671142578,5.173748016357422
2019-11-20,63.63603973388672,5.253100872039795
2019-11-21,63.3507080078125,5.228224754333496
2019-11-22,63.295101165771484,5.245887279510498
2019-11-25,64.40489196777344,5.5025954246521
2019-11-26,63.90199279785156,5.397872447967529
2019-11-27,64.76033782958984,5.432723045349121
2019-11-29,64.61768341064453,5.395383358001709
2019-12-02,63.870540618896484,5.208930492401123
2019-12-03,62.73172378540039,5.169351577758789
2019-12-04,63.285438537597656,5.21316385269165
2019-12-05,64.21388244628906,5.196237087249756
2019-12-06,65.45425415039062,5.281620025634766
2019-12-09,64.53787994384766,5.281620025634766
2019-12-10,64.91507720947266,5.326678276062012
2019-12-11,65.46875762939453,5.410318374633789
2019-12-12,65.63558959960938,5.577851295471191
2019-12-13,66.52780151367188,5.575859546661377
2019-12-16,67.6666030883789,5.604734420776367
2019-12-17,67.79960632324219,5.682900428771973
2019-12-18,67.63760375976562,5.713271141052246
2019-12-19,67.70529174804688,5.861387252807617
2019-12-20,67.56505584716797,5.958718776702881
2019-12-23,68.66759490966797,5.945026874542236
2019-12-24,68.7328872680664,5.940049648284912
2019-12-26,70.0965805053711,5.9542388916015625
2019-12-27,70.06997680664062,5.896485328674316
2019-12-30,70.48584747314453,5.7832207679748535
2019-12-31,71.00084686279297,5.857403755187988
2020-01-02,72.6208267211914,5.972161293029785
2020-01-03,71.91480255126953,5.876571178436279
2020-01-06,72.48784637451172,5.901214599609375
2020-01-07,72.14694213867188,5.972659111022949
2020-01-08,73.3074951171875,5.983861446380615
2020-01-09,74.86463165283203,6.049579620361328
2020-01-10,75.03385925292969,6.0819411277771
2020-01-13,76.6369400024414,6.272624492645264
2020-01-14,75.6020736694336,6.155625820159912
2020-01-15,75.27806854248047,6.113057613372803
2020-01-16,76.22103881835938,6.196699619293213
2020-01-17,77.06489562988281,6.205411911010742
2020-01-21,76.5426254272461,6.172054767608643
2020-01-22,76.81584930419922,6.22607421875
2020-01-23,77.185791015625,6.294529914855957
2020-01-24,76.96334075927734,6.235284805297852
2020-01-27,74.70021057128906,5.979380130767822
2020-01-28,76.81343078613281,6.172801494598389
2020-01-29,78.42131805419922,6.112310886383057
2020-01-30,78.30767059326172,6.11903190612793
2020-01-31,74.83560943603516,5.885533809661865
2020-02-03,74.63008117675781,5.982615947723389
2020-02-04,77.09391021728516,6.151891231536865
2020-02-05,77.72254180908203,6.242254734039307
2020-02-06,78.63167572021484,6.329132556915283
2020-02-07,77.5628433227539,6.26291561126709
2020-02-10,77.93124389648438,6.546202659606934
2020-02-11,77.46106719970703,6.668676376342773
2020-02-12,79.30055236816406,6.784431457519531
2020-02-13,78.73588562011719,6.740617275238037
2020-02-14,78.7552490234375,7.213841915130615
2020-02-18,77.3132095336914,7.3826189041137695
2020-02-19,78.43295288085938,7.833932876586914
2020-02-20,77.62830352783203,7.684574604034424
2020-02-21,75.87117004394531,7.320385456085205
2020-02-24,72.26726531982422,6.802851676940918
2020-02-25,69.81941986083984,6.5233001708984375
2020-02-26,70.927001953125,6.6627020835876465
2020-02-27,66.29065704345703,6.291818618774414
2020-02-28,66.2518539428711,6.726965427398682
2020-03-02,72.4199447631836,6.885382652282715
2020-03-03,70.11993408203125,6.622848987579346
2020-03-04,73.37242889404297,7.086641311645508
2020-03-05,70.99244689941406,6.8071699142456055
2020-03-06,70.0496597290039,6.626585483551025
2020-03-09,64.50928497314453,6.113476276397705
2020-03-10,69.15534973144531,6.503040790557861
2020-03-11,66.75354766845703,6.139131546020508
2020-03-12,60.16132736206055,5.387899398803711
2020-03-13,67.36914825439453,5.998898506164551
2020-03-16,58.70230484008789,4.891976833343506
2020-03-17,61.283451080322266,5.411811351776123
2020-03-18,59.783233642578125,5.051887035369873
2020-03-19,59.325172424316406,5.304705619812012
2020-03-20,55.558876037597656,5.124867916107178
2020-03-23,54.37858963012695,5.297731399536133
2020-03-24,59.83414077758789,6.206632614135742
2020-03-25,59.504520416259766,6.117959499359131
2020-03-26,62.63582992553711,6.407393455505371
2020-03-27,60.042564392089844,6.295056343078613
2020-03-30,61.75606155395508,6.615377426147461
2020-03-31,61.63002014160156,6.565810680389404
2020-04-01,58.387237548828125,6.054443359375
2020-04-02,59.36152267456055,6.363306045532227
2020-04-03,58.50841522216797,6.075366973876953
2020-04-06,63.612552642822266,6.685367584228516
2020-04-07,62.875755310058594,6.4519782066345215
2020-04-08,64.48504638671875,6.649252414703369
2020-04-09,64.95037841796875,6.549619674682617
2020-04-13,66.22520446777344,6.721487045288086
2020-04-14,69.56977844238281,7.072691440582275
2020-04-15,68.93479919433594,6.995229244232178
2020-04-16,69.48253631591797,7.340455532073975
2020-04-17,68.53975677490234,7.281174182891846
2020-04-20,67.11708068847656,7.149908065795898
2020-04-21,65.04248809814453,6.713016510009766
2020-04-22,66.9159164428711,7.127490520477295
2020-04-23,66.65660858154297,7.074186325073242
2020-04-24,68.58094787597656,7.213174343109131
2020-04-27,68.62943267822266,7.39973783493042
2020-04-28,67.5169906616211,7.257262706756592
2020-04-29,69.73458862304688,7.434110641479492
2020-04-30,71.20571899414062,7.280177593231201
2020-05-01,70.05934143066406,7.04355001449585
2020-05-04,71.05061340332031,7.255517959594727
2020-05-05,72.11698150634766,7.316543102264404
2020-05-06,72.86105346679688,7.417421817779541
2020-05-07,73.61479949951172,7.593771457672119
2020-05-08,75.36695098876953,7.783823490142822
2020-05-11,76.55286407470703,8.035892486572266
2020-05-12,75.67800903320312,7.773858070373535
2020-05-13,74.76426696777344,7.751441478729248
2020-05-14,75.22356414794922,8.001025199890137
2020-05-15,74.77884674072266,8.459583282470703
2020-05-18,76.54071044921875,8.718131065368652
2020-05-19,76.09843444824219,8.773178100585938
2020-05-20,77.57842254638672,8.93707275390625
2020-05-21,77.00003051757812,8.74303913116455
2020-05-22,77.49578094482422,8.99311637878418
2020-05-26,76.97087860107422,8.685747146606445
2020-05-27,77.30621337890625,8.493955612182617
2020-05-28,77.34024047851562,8.455846786499023
2020-05-29,77.26490020751953,8.842920303344727
2020-06-01,78.2151107788086,8.773924827575684
2020-06-02,78.57720947265625,8.792854309082031
2020-06-03,79.00975799560547,8.73730754852295
2020-06-04,78.3293228149414,8.738306045532227
2020-06-05,80.56023406982422,8.891313552856445
2020-06-08,81.03652954101562,8.77668285369873
2020-06-09,83.59549713134766,9.016905784606934
2020-06-10,85.7462158203125,9.336625099182129
2020-06-11,81.62950897216797,8.767960548400879
2020-06-12,82.33424377441406,8.90377426147461
2020-06-15,83.35248565673828,9.144247055053711
2020-06-16,85.5615234375,9.039334297180176
2020-06-17,85.44245910644531,9.20629596710205
2020-06-18,85.47645568847656,9.188355445861816
2020-06-19,84.98800659179688,9.231464385986328
2020-06-22,87.21160888671875,9.496110916137695
2020-06-23,89.07310485839844,9.419608116149902
2020-06-24,87.50080871582031,9.205798149108887
2020-06-25,88.66240692138672,9.459479331970215
2020-06-26,85.93820190429688,9.125555992126465
2020-06-29,87.91878509521484,9.17041301727295
2020-06-30,88.65269470214844,9.467204093933105
2020-07-01,88.48501586914062,9.499349594116211
2020-07-02,88.48501586914062,9.581335067749023
2020-07-06,90.85200500488281,9.807604789733887
2020-07-07,90.57009887695312,9.840002059936523
2020-07-08,92.67949676513672,10.183145523071289
2020-07-09,93.07804870605469,10.475202560424805
2020-07-10,93.24087524414062,10.445548057556152
2020-07-13,92.81074523925781,10.01992130279541
2020-07-14,94.34658813476562,10.343624114990234
2020-07-15,94.99543762207031,10.194356918334961
2020-07-16,93.82654571533203,10.102155685424805
2020-07-17,93.63699340820312,10.168686866760254
2020-07-20,95.6102523803711,10.476945877075195
2020-07-21,94.29068756103516,10.295282363891602
2020-07-22,94.55558776855469,10.405179023742676
2020-07-23,90.25175476074219,10.097171783447266
2020-07-24,90.02816772460938,10.161715507507324
2020-07-27,92.16187286376953,10.387983322143555
2020-07-28,90.64788055419922,10.182647705078125
2020-07-29,92.38545227050781,10.431842803955078
2020-07-30,93.5033187866211,10.579864501953125
2020-07-31,103.29206085205078,10.580612182617188
2020-08-03,105.89476776123047,10.974841117858887
2020-08-04,106.6019515991211,11.191638946533203
2020-08-05,106.98834991455078,11.250452995300293
2020-08-06,110.7210922241211,11.299042701721191
2020-08-07,108.20377349853516,11.163482666015625
2020-08-10,109.77649688720703,11.129091262817383
2020-08-11,106.51174926757812,10.815107345581055
2020-08-12,110.05158996582031,11.403458595275879
2020-08-13,111.99922943115234,11.406197547912598
2020-08-14,111.89942932128906,11.526811599731445
2020-08-17,111.60728454589844,12.297322273254395
2020-08-18,112.53728485107422,12.221318244934082
2020-08-19,112.67847442626953,12.09946060180664
2020-08-20,115.17877197265625,12.101951599121094
2020-08-21,121.11421203613281,12.642707824707031
2020-08-24,122.56275939941406,12.679340362548828
2020-08-25,121.55730438232422,12.708993911743164
2020-08-26,123.21036529541016,12.731922149658203
2020-08-27,121.73747253417969,12.587636947631836
2020-08-28,121.54026794433594,13.105463981628418
2020-08-31,125.66194915771484,13.331485748291016
2020-09-01,130.66738891601562,13.780670166015625
2020-09-02,127.9601821899414,14.304638862609863
2020-09-03,117.71559143066406,12.977522850036621
2020-09-04,117.79348754882812,12.585668563842773
2020-09-08,109.86659240722656,11.878240585327148
2020-09-09,114.24876403808594,12.677899360656738
2020-09-10,110.51902770996094,12.275826454162598
2020-09-11,109.06804656982422,12.129007339477539
2020-09-14,112.34008026123047,12.83469009399414
2020-09-15,112.51535034179688,12.953091621398926
2020-09-16,109.19463348388672,12.477983474731445
2020-09-17,107.45149993896484,12.427133560180664
2020-09-18,104.0430908203125,12.153684616088867
2020-09-21,107.19828796386719,12.48072624206543
2020-09-22,108.88299560546875,12.600873947143555
2020-09-23,104.31578063964844,12.088373184204102
2020-09-24,105.38700103759766,12.311970710754395
2020-09-25,109.34070587158203,12.83618450164795
2020-09-28,111.95056915283203,12.996963500976562
2020-09-29,111.10330963134766,13.18715763092041
2020-09-30,112.7782974243164,13.491020202636719
2020-10-01,113.73265075683594,13.574775695800781
2020-10-02,110.06132507324219,13.02413558959961
2020-10-05,113.45024108886719,13.602691650390625
2020-10-06,110.19766235351562,13.696417808532715
2020-10-07,112.06739807128906,13.923254013061523
2020-10-08,111.96028900146484,13.798371315002441
2020-10-09,113.90792846679688,13.722591400146484
2020-10-12,121.14341735839844,14.184489250183105
2020-10-13,117.92980194091797,14.206673622131348
2020-10-14,118.01746368408203,14.054121017456055
2020-10-15,117.55000305175781,13.929238319396973
2020-10-16,115.90426635742188,13.771199226379395
2020-10-19,112.94384002685547,13.45836353302002
2020-10-20,114.43379211425781,13.605685234069824
2020-10-21,113.81056213378906,13.485286712646484
2020-10-22,112.71985626220703,13.322013854980469
